year,state_name,commodity_desc,statisticcat_desc,unit_desc,value
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,15.4
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,16.0
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,15.9
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,15.2
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,15.2
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.6
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.1
2022,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.3
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.7
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.7
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.5
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.2
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.8
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.9
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.8
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,14.2
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,13.4
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.0
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,11.6
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.0
2021,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,12.4
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.2
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,8.53
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,8.33
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,8.23
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,8.07
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,7.94
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,8.07
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,8.17
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,8.35
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.02
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,9.44
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2020,NEBRASKA,SOYBEANS,PRICE RECEIVED,$ / BU,10.5
2024,NEBRASKA,SOYBEANS,PRODUCTION,$,2982870000.0
2023,NEBRASKA,SOYBEANS,PRODUCTION,$,3254594000.0
2022,NEBRASKA,SOYBEANS,PRODUCTION,$,3931270000.0
2021,NEBRASKA,SOYBEANS,PRODUCTION,$,4456557000.0
2020,NEBRASKA,SOYBEANS,PRODUCTION,$,3052656000.0
2025,NEBRASKA,SOYBEANS,PRODUCTION,BU,307200000.0
2025,NEBRASKA,SOYBEANS,PRODUCTION,BU,270750000.0
2025,NEBRASKA,SOYBEANS,PRODUCTION,BU,307200000.0
2025,NEBRASKA,SOYBEANS,PRODUCTION,BU,292800000.0
2024,NEBRASKA,SOYBEANS,PRODUCTION,BU,301300000.0
2024,NEBRASKA,SOYBEANS,PRODUCTION,BU,309750000.0
2024,NEBRASKA,SOYBEANS,PRODUCTION,BU,309750000.0
2024,NEBRASKA,SOYBEANS,PRODUCTION,BU,309750000.0
2024,NEBRASKA,SOYBEANS,PRODUCTION,BU,309750000.0
2023,NEBRASKA,SOYBEANS,PRODUCTION,BU,266770000.0
2023,NEBRASKA,SOYBEANS,PRODUCTION,BU,316100000.0
2023,NEBRASKA,SOYBEANS,PRODUCTION,BU,265200000.0
2023,NEBRASKA,SOYBEANS,PRODUCTION,BU,280800000.0
2023,NEBRASKA,SOYBEANS,PRODUCTION,BU,286000000.0
2022,NEBRASKA,SOYBEANS,PRODUCTION,BU,276850000.0
2022,NEBRASKA,SOYBEANS,PRODUCTION,BU,305250000.0
2022,NEBRASKA,SOYBEANS,PRODUCTION,BU,285000000.0
2022,NEBRASKA,SOYBEANS,PRODUCTION,BU,279300000.0
2022,NEBRASKA,SOYBEANS,PRODUCTION,BU,296400000.0
2021,NEBRASKA,SOYBEANS,PRODUCTION,BU,350910000.0
2021,NEBRASKA,SOYBEANS,PRODUCTION,BU,321000000.0
2021,NEBRASKA,SOYBEANS,PRODUCTION,BU,344100000.0
2021,NEBRASKA,SOYBEANS,PRODUCTION,BU,338550000.0
2021,NEBRASKA,SOYBEANS,PRODUCTION,BU,327450000.0
2020,NEBRASKA,SOYBEANS,PRODUCTION,BU,299280000.0
2020,NEBRASKA,SOYBEANS,PRODUCTION,BU,306900000.0
2020,NEBRASKA,SOYBEANS,PRODUCTION,BU,298700000.0
2020,NEBRASKA,SOYBEANS,PRODUCTION,BU,309000000.0
2020,NEBRASKA,SOYBEANS,PRODUCTION,BU,297000000.0
2025,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,64.0
2025,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,57.0
2025,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,64.0
2025,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,61.0
2024,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,57.5
2024,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,59.0
2024,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,59.0
2024,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,59.0
2024,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,59.0
2023,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,51.5
2023,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,58.0
2023,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,51.0
2023,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,54.0
2023,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,55.0
2022,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,49.0
2022,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,55.0
2022,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,50.0
2022,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,49.0
2022,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,52.0
2021,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,63.0
2021,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,60.0
2021,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,62.0
2021,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,61.0
2021,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,59.0
2020,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,58.0
2020,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,62.0
2020,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,58.0
2020,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,60.0
2020,NEBRASKA,SOYBEANS,YIELD,BU / ACRE,60.0
2025,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.67
2025,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.88
2025,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.75
2025,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.83
2025,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.1
2025,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.95
2025,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.9
2025,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.57
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.67
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.4
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.6
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.4
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.4
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.5
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,11.4
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.7
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.66
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.82
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.55
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.46
2024,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.63
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.0
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.4
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.9
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.7
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.7
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.1
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.1
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.7
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.9
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.4
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.8
2023,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.9
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.1
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.0
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.8
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,15.6
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,15.5
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,16.0
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,15.9
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,15.1
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.9
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.9
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.6
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.2
2022,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.4
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.1
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.7
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.3
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.1
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.8
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.8
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,14.3
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.8
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,13.4
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.3
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.0
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.1
2021,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,12.4
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.3
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.51
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.26
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.13
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,7.9
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,7.88
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,7.93
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.22
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.13
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,8.99
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.3
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,9.78
2020,SOUTH DAKOTA,SOYBEANS,PRICE RECEIVED,$ / BU,10.0
2024,SOUTH DAKOTA,SOYBEANS,PRODUCTION,$,2255565000.0
2023,SOUTH DAKOTA,SOYBEANS,PRODUCTION,$,2676960000.0
2022,SOUTH DAKOTA,SOYBEANS,PRODUCTION,$,2716506000.0
2021,SOUTH DAKOTA,SOYBEANS,PRODUCTION,$,2824360000.0
2020,SOUTH DAKOTA,SOYBEANS,PRODUCTION,$,2331096000.0
2025,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,242880000.0
2025,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,237820000.0
2025,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,242880000.0
2025,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,237820000.0
2024,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,231340000.0
2024,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,253800000.0
2024,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,243000000.0
2024,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,253800000.0
2024,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,253800000.0
2023,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,223080000.0
2023,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,220500000.0
2023,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,222200000.0
2023,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,217150000.0
2023,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,217150000.0
2022,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,192660000.0
2022,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,230050000.0
2022,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,196950000.0
2022,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,202000000.0
2022,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,207050000.0
2021,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,215600000.0
2021,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,212550000.0
2021,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,223450000.0
2021,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,218000000.0
2021,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,207100000.0
2020,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,226320000.0
2020,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,257500000.0
2020,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,230300000.0
2020,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,235200000.0
2020,SOUTH DAKOTA,SOYBEANS,PRODUCTION,BU,247200000.0
2025,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2025,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,47.0
2025,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2025,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,47.0
2024,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,43.0
2024,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,47.0
2024,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,45.0
2024,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,47.0
2024,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,47.0
2023,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,44.0
2023,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,42.0
2023,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,44.0
2023,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,43.0
2023,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,43.0
2022,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,38.0
2022,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,43.0
2022,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,39.0
2022,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,40.0
2022,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,41.0
2021,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,40.0
2021,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,39.0
2021,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,41.0
2021,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,40.0
2021,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,38.0
2020,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,46.0
2020,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,50.0
2020,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,47.0
2020,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2020,SOUTH DAKOTA,SOYBEANS,YIELD,BU / ACRE,48.0
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.78
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.98
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.71
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.53
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.11
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.12
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,4.9
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.4
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.2
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.09
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.72
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.97
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.46
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.26
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,4.93
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.25
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.54
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.35
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.68
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.31
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.3
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.77
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.4
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.57
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.67
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.53
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.39
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.06
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.97
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.69
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.5
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.96
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.46
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.17
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.41
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.36
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,9.77
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,10.4
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,9.1
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.82
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.82
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.14
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.43
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.56
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.62
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.43
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.95
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.18
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.64
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.31
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.02
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.63
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.36
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.75
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.1
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.29
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.39
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.69
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.19
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.85
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.25
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.26
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.37
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,4.96
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.27
2020,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.54
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.78
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.98
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.71
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.53
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.11
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.12
2025,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,4.9
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.4
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.2
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.09
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.72
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.97
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.46
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.26
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,4.93
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.25
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.54
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.35
2024,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.68
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.31
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.3
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.77
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.4
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.57
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.67
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.53
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.39
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.06
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.97
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.69
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.5
2023,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.96
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.46
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.17
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.41
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.36
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,9.77
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,10.4
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,9.1
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.82
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.82
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.14
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.43
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,8.56
2022,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.62
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.43
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,5.95
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.18
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,7.64
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.31
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.02
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.63
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.36
2021,ILLINOIS,WHEAT,PRICE RECEIVED,$ / BU,6.75
